Target Pattern Name,Target Pattern Description,Prefix,Per minute charge,Connection charge,Charge period
United Kingdom,Orange Mobile,447773,"0.026","0.026",1
United Kingdom,Orange Mobile,447779,"0.026","0.026",1
United Kingdom,Orange Mobile,447790,"0.026","0.026",1
United Kingdom,Orange Mobile,447791,"0.026","0.026",1
United Kingdom,Orange Mobile,447792,"0.026","0.026",1
United Kingdom,Orange Mobile,447794,"0.026","0.026",1
United Kingdom,Orange Mobile,447800,"0.026","0.026",1
United Kingdom,Orange Mobile,447805,"0.026","0.026",1
United Kingdom,Orange Mobile,447807,"0.026","0.026",1
United Kingdom,Orange Mobile,447811,"0.026","0.026",1
United Kingdom,Orange Mobile,447812,"0.026","0.026",1
United Kingdom,Orange Mobile,447813,"0.026","0.026",1
United Kingdom,Orange Mobile,447814,"0.026","0.026",1
United Kingdom,Orange Mobile,447815,"0.026","0.026",1
United Kingdom,Orange Mobile,447816,"0.026","0.026",1
United Kingdom,Orange Mobile,447817,"0.026","0.026",1
United Kingdom,Orange Mobile,447837,"0.026","0.026",1
United Kingdom,Orange Mobile,447854,"0.026","0.026",1
United Kingdom,Orange Mobile,447855,"0.026","0.026",1
United Kingdom,Orange Mobile,447866,"0.026","0.026",1
United Kingdom,Orange Mobile,447870,"0.026","0.026",1
United Kingdom,Orange Mobile,447875,"0.026","0.026",1
United Kingdom,Orange Mobile,447890,"0.026","0.026",1
United Kingdom,Orange Mobile,447891,"0.026","0.026",1
United Kingdom,Orange Mobile,447896,"0.026","0.026",1
United Kingdom,Orange Mobile,447929,"0.026","0.026",1
United Kingdom,Orange Mobile,447964,"0.026","0.026",1
United Kingdom,Orange Mobile,447965,"0.026","0.026",1
United Kingdom,Orange Mobile,447966,"0.026","0.026",1
United Kingdom,Orange Mobile,447967,"0.026","0.026",1
United Kingdom,Orange Mobile,447968,"0.026","0.026",1
United Kingdom,Orange Mobile,447969,"0.026","0.026",1
United Kingdom,Orange Mobile,447970,"0.026","0.026",1
United Kingdom,Orange Mobile,447971,"0.026","0.026",1
United Kingdom,Orange Mobile,447972,"0.026","0.026",1
United Kingdom,Orange Mobile,447973,"0.026","0.026",1
United Kingdom,Orange Mobile,447974,"0.026","0.026",1
United Kingdom,Orange Mobile,447975,"0.026","0.026",1
United Kingdom,Orange Mobile,447976,"0.026","0.026",1
United Kingdom,Orange Mobile,447977,"0.026","0.026",1
United Kingdom,Orange Mobile,447980,"0.026","0.026",1
United Kingdom,Orange Mobile,447989,"0.026","0.026",1
United Kingdom,T-Mobile,447398,"0.026","0.026",1
United Kingdom,T-Mobile,447399,"0.026","0.026",1
United Kingdom,T-Mobile,447415,"0.026","0.026",1
United Kingdom,T-Mobile,447432,"0.026","0.026",1
United Kingdom,T-Mobile,447433,"0.026","0.026",1
United Kingdom,T-Mobile,447434,"0.026","0.026",1
United Kingdom,T-Mobile,447483,"0.026","0.026",1
United Kingdom,T-Mobile,447484,"0.026","0.026",1
United Kingdom,T-Mobile,447485,"0.026","0.026",1
United Kingdom,T-Mobile,447486,"0.026","0.026",1
United Kingdom,T-Mobile,447487,"0.026","0.026",1
United Kingdom,T-Mobile,447494,"0.026","0.026",1
United Kingdom,T-Mobile,447495,"0.026","0.026",1
United Kingdom,T-Mobile,447496,"0.026","0.026",1
United Kingdom,T-Mobile,447497,"0.026","0.026",1
United Kingdom,T-Mobile,447498,"0.026","0.026",1
United Kingdom,T-Mobile,447504,"0.026","0.026",1
United Kingdom,T-Mobile,447505,"0.026","0.026",1
United Kingdom,T-Mobile,447506,"0.026","0.026",1
United Kingdom,T-Mobile,447507,"0.026","0.026",1
United Kingdom,T-Mobile,447508,"0.026","0.026",1
United Kingdom,T-Mobile,447534,"0.026","0.026",1
United Kingdom,T-Mobile,447535,"0.026","0.026",1
United Kingdom,T-Mobile,447538,"0.026","0.026",1
United Kingdom,T-Mobile,447539,"0.026","0.026",1
United Kingdom,T-Mobile,447550,"0.026","0.026",1
United Kingdom,T-Mobile,447572,"0.026","0.026",1
United Kingdom,T-Mobile,447573,"0.026","0.026",1
United Kingdom,T-Mobile,447574,"0.026","0.026",1
United Kingdom,T-Mobile,447722,"0.026","0.026",1
United Kingdom,T-Mobile,447726,"0.026","0.026",1
United Kingdom,T-Mobile,447757,"0.026","0.026",1
United Kingdom,T-Mobile,447758,"0.026","0.026",1
United Kingdom,T-Mobile,447804,"0.026","0.026",1
United Kingdom,T-Mobile,447806,"0.026","0.026",1
United Kingdom,T-Mobile,447847,"0.026","0.026",1
United Kingdom,T-Mobile,447852,"0.026","0.026",1
United Kingdom,T-Mobile,447903,"0.026","0.026",1
United Kingdom,T-Mobile,447904,"0.026","0.026",1
United Kingdom,T-Mobile,447905,"0.026","0.026",1
United Kingdom,T-Mobile,447906,"0.026","0.026",1
United Kingdom,T-Mobile,447908,"0.026","0.026",1
United Kingdom,T-Mobile,447910,"0.026","0.026",1
United Kingdom,T-Mobile,447913,"0.026","0.026",1
United Kingdom,T-Mobile,447914,"0.026","0.026",1
United Kingdom,T-Mobile,447930,"0.026","0.026",1
United Kingdom,T-Mobile,447931,"0.026","0.026",1
United Kingdom,T-Mobile,447932,"0.026","0.026",1
United Kingdom,T-Mobile,447939,"0.026","0.026",1
United Kingdom,T-Mobile,44794,"0.026","0.026",1
United Kingdom,T-Mobile,447950,"0.026","0.026",1
United Kingdom,T-Mobile,447951,"0.026","0.026",1
United Kingdom,T-Mobile,447952,"0.026","0.026",1
United Kingdom,T-Mobile,447953,"0.026","0.026",1
United Kingdom,T-Mobile,447954,"0.026","0.026",1
United Kingdom,T-Mobile,447956,"0.026","0.026",1
United Kingdom,T-Mobile,447957,"0.026","0.026",1
United Kingdom,T-Mobile,447958,"0.026","0.026",1
United Kingdom,T-Mobile,447959,"0.026","0.026",1
United Kingdom,T-Mobile,447960,"0.026","0.026",1
United Kingdom,T-Mobile,447961,"0.026","0.026",1
United Kingdom,T-Mobile,447962,"0.026","0.026",1
United Kingdom,T-Mobile,447963,"0.026","0.026",1
United Kingdom,T-Mobile,447981,"0.026","0.026",1
United Kingdom,T-Mobile,447982,"0.026","0.026",1
United Kingdom,T-Mobile,447983,"0.026","0.026",1
United Kingdom,T-Mobile,447984,"0.026","0.026",1
United Kingdom,T-Mobile,447985,"0.026","0.026",1
United Kingdom,T-Mobile,447986,"0.026","0.026",1
United Kingdom,T-Mobile,447987,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447340,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447341,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447342,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447407,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447423,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447425,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447435,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447436,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447437,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447442,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447443,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447444,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447464,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447467,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447468,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447469,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447470,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447471,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447493,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447500,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447501,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447502,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447503,"0.026","0.026",1
United Kingdom,Vodafone Mobile,4475374,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447551,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447552,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447553,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447554,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447555,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447557,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447570,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447584,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447585,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447586,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447587,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447717,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447721,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447733,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447741,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447747,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447748,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447760,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447765,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447766,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447767,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447768,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447769,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447770,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447771,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447774,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447775,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447776,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447778,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447780,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447785,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447786,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447787,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447788,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447789,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447795,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447796,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447798,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447799,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447810,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447818,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447823,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447824,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447825,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447826,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447827,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447831,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447833,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447836,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447867,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447876,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447879,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447880,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447881,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447884,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447887,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447899,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447901,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447909,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447917,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447918,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447919,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447920,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447979,"0.026","0.026",1
United Kingdom,Vodafone Mobile,447990,"0.026","0.026",1
United Kingdom,Three Mobile,4473970,"0.026","0.026",1
United Kingdom,Three Mobile,4473971,"0.026","0.026",1
United Kingdom,Three Mobile,4473972,"0.026","0.026",1
United Kingdom,Three Mobile,4473973,"0.026","0.026",1
United Kingdom,Three Mobile,4473975,"0.026","0.026",1
United Kingdom,Three Mobile,4473976,"0.026","0.026",1
United Kingdom,Three Mobile,4473977,"0.026","0.026",1
United Kingdom,Three Mobile,4473978,"0.026","0.026",1
United Kingdom,Three Mobile,4473979,"0.026","0.026",1
United Kingdom,Three Mobile,4474180,"0.026","0.026",1
United Kingdom,Three Mobile,4474527,"0.026","0.026",1
United Kingdom,Three Mobile,4474528,"0.026","0.026",1
United Kingdom,Three Mobile,4474529,"0.026","0.026",1
United Kingdom,Three Mobile,4474586,"0.026","0.026",1
United Kingdom,Three Mobile,4474589,"0.026","0.026",1
United Kingdom,Three Mobile,4474652,"0.026","0.026",1
United Kingdom,Three Mobile,4474654,"0.026","0.026",1
United Kingdom,Three Mobile,4474656,"0.026","0.026",1
United Kingdom,Three Mobile,4474657,"0.026","0.026",1
United Kingdom,Three Mobile,4474658,"0.026","0.026",1
United Kingdom,Three Mobile,4474659,"0.026","0.026",1
United Kingdom,Three Mobile,4474884,"0.026","0.026",1
United Kingdom,Three Mobile,4474885,"0.026","0.026",1
United Kingdom,Three Mobile,4474887,"0.026","0.026",1
United Kingdom,Three Mobile,4474889,"0.026","0.026",1
United Kingdom,Three Mobile,4475326,"0.026","0.026",1
United Kingdom,Three Mobile,4475327,"0.026","0.026",1
United Kingdom,Three Mobile,4475328,"0.026","0.026",1
United Kingdom,Three Mobile,4475378,"0.026","0.026",1
United Kingdom,Three Mobile,4475379,"0.026","0.026",1
United Kingdom,Three Mobile,447400,"0.026","0.026",1
United Kingdom,Three Mobile,447401,"0.026","0.026",1
United Kingdom,Three Mobile,447402,"0.026","0.026",1
United Kingdom,Three Mobile,447403,"0.026","0.026",1
United Kingdom,Three Mobile,447411,"0.026","0.026",1
United Kingdom,Three Mobile,447412,"0.026","0.026",1
United Kingdom,Three Mobile,447413,"0.026","0.026",1
United Kingdom,Three Mobile,447414,"0.026","0.026",1
United Kingdom,Three Mobile,4474170,"0.026","0.026",1
United Kingdom,Three Mobile,447426,"0.026","0.026",1
United Kingdom,Three Mobile,447427,"0.026","0.026",1
United Kingdom,Three Mobile,447428,"0.026","0.026",1
United Kingdom,Three Mobile,447429,"0.026","0.026",1
United Kingdom,Three Mobile,447445,"0.026","0.026",1
United Kingdom,Three Mobile,447446,"0.026","0.026",1
United Kingdom,Three Mobile,447447,"0.026","0.026",1
United Kingdom,Three Mobile,447449,"0.026","0.026",1
United Kingdom,Three Mobile,447450,"0.026","0.026",1
United Kingdom,Three Mobile,447453,"0.026","0.026",1
United Kingdom,Three Mobile,447454,"0.026","0.026",1
United Kingdom,Three Mobile,447455,"0.026","0.026",1
United Kingdom,Three Mobile,447456,"0.026","0.026",1
United Kingdom,Three Mobile,447460,"0.026","0.026",1
United Kingdom,Three Mobile,447462,"0.026","0.026",1
United Kingdom,Three Mobile,447463,"0.026","0.026",1
United Kingdom,Three Mobile,447472,"0.026","0.026",1
United Kingdom,Three Mobile,447473,"0.026","0.026",1
United Kingdom,Three Mobile,447474,"0.026","0.026",1
United Kingdom,Three Mobile,447475,"0.026","0.026",1
United Kingdom,Three Mobile,447476,"0.026","0.026",1
United Kingdom,Three Mobile,447477,"0.026","0.026",1
United Kingdom,Three Mobile,447478,"0.026","0.026",1
United Kingdom,Three Mobile,447479,"0.026","0.026",1
United Kingdom,Three Mobile,447480,"0.026","0.026",1
United Kingdom,Three Mobile,447481,"0.026","0.026",1
United Kingdom,Three Mobile,447482,"0.026","0.026",1
United Kingdom,Three Mobile,447490,"0.026","0.026",1
United Kingdom,Three Mobile,447491,"0.026","0.026",1
United Kingdom,Three Mobile,447492,"0.026","0.026",1
United Kingdom,Three Mobile,447533,"0.026","0.026",1
United Kingdom,Three Mobile,447575,"0.026","0.026",1
United Kingdom,Three Mobile,447576,"0.026","0.026",1
United Kingdom,Three Mobile,447577,"0.026","0.026",1
United Kingdom,Three Mobile,447578,"0.026","0.026",1
United Kingdom,Three Mobile,447588,"0.026","0.026",1
United Kingdom,Three Mobile,447723,"0.026","0.026",1
United Kingdom,Three Mobile,447727,"0.026","0.026",1
United Kingdom,Three Mobile,447728,"0.026","0.026",1
United Kingdom,Three Mobile,447735,"0.026","0.026",1
United Kingdom,Three Mobile,447737,"0.026","0.026",1
United Kingdom,Three Mobile,447782,"0.026","0.026",1
United Kingdom,Three Mobile,447828,"0.026","0.026",1
United Kingdom,Three Mobile,447830,"0.026","0.026",1
United Kingdom,Three Mobile,447832,"0.026","0.026",1
United Kingdom,Three Mobile,447838,"0.026","0.026",1
United Kingdom,Three Mobile,447846,"0.026","0.026",1
United Kingdom,Three Mobile,447848,"0.026","0.026",1
United Kingdom,Three Mobile,447853,"0.026","0.026",1
United Kingdom,Three Mobile,447859,"0.026","0.026",1
United Kingdom,Three Mobile,447861,"0.026","0.026",1
United Kingdom,Three Mobile,447862,"0.026","0.026",1
United Kingdom,Three Mobile,447863,"0.026","0.026",1
United Kingdom,Three Mobile,447865,"0.026","0.026",1
United Kingdom,Three Mobile,447868,"0.026","0.026",1
United Kingdom,Three Mobile,447869,"0.026","0.026",1
United Kingdom,Three Mobile,447877,"0.026","0.026",1
United Kingdom,Three Mobile,447878,"0.026","0.026",1
United Kingdom,Three Mobile,447882,"0.026","0.026",1
United Kingdom,Three Mobile,447883,"0.026","0.026",1
United Kingdom,Three Mobile,447886,"0.026","0.026",1
United Kingdom,Three Mobile,447888,"0.026","0.026",1
United Kingdom,Three Mobile,447897,"0.026","0.026",1
United Kingdom,Three Mobile,447898,"0.026","0.026",1
United Kingdom,Three Mobile,447915,"0.026","0.026",1
United Kingdom,Three Mobile,447916,"0.026","0.026",1
United Kingdom,Three Mobile,447988,"0.026","0.026",1
United Kingdom,Lycamobile Mobile,447404,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,447405,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474173,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474174,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474175,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,447424,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,447438,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474400,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474401,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474402,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474403,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474404,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474405,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474406,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,4474407,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,447448,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,447459,"0.058","0.058",1
United Kingdom,Lycamobile Mobile,447466,"0.058","0.058",1
United Kingdom,Tismi Mobile,4474183,"0.072","0.072",1
United Kingdom,Tismi Mobile,4474414,"0.072","0.072",1
United Kingdom,Tismi Mobile,4474512,"0.072","0.072",1
United Kingdom,Tismi Mobile,4475206,"0.072","0.072",1
United Kingdom,Mobile,4474065,"0.249","0.249",1
United Kingdom,Mobile,4474172,"0.249","0.249",1
United Kingdom,Mobile,4474179,"0.249","0.249",1
United Kingdom,Mobile,4474181,"0.249","0.249",1
United Kingdom,Mobile,4474185,"0.249","0.249",1
United Kingdom,Mobile,4474409,"0.249","0.249",1
United Kingdom,Mobile,4475595,"0.249","0.249",1
United Kingdom,Mobile,4475597,"0.249","0.249",1
United Kingdom,Mobile,4475718,"0.249","0.249",1
United Kingdom,Mobile,4475890,"0.249","0.249",1
United Kingdom,Mobile,4475899,"0.249","0.249",1
United Kingdom,Mobile,4477000,"0.249","0.249",1
United Kingdom,Mobile,4477442,"0.249","0.249",1
United Kingdom,Mobile,4477443,"0.249","0.249",1
United Kingdom,Mobile,4478221,"0.249","0.249",1
United Kingdom,Mobile,4478722,"0.249","0.249",1
United Kingdom,Mobile,4478727,"0.249","0.249",1
United Kingdom,Mobile,4478933,"0.249","0.249",1
United Kingdom,Mobile,4479245,"0.249","0.249",1
United Kingdom,Mobile,4479782,"0.249","0.249",1
United Kingdom,Mobile,4479783,"0.249","0.249",1
United Kingdom,Personal Numbering,4484,"0.153","0.153",1
United Kingdom,Mobile,4473974,"0.197","0.197",1
United Kingdom,Mobile,4474408,"0.197","0.197",1
United Kingdom,Mobile,4475580,"0.188","0.188",1
United Kingdom,Mobile,4474060,"0.188","0.188",1
United Kingdom,Mobile,4474061,"0.188","0.188",1
United Kingdom,Mobile,4474062,"0.188","0.188",1
United Kingdom,Mobile,4474063,"0.188","0.188",1
United Kingdom,Mobile,4474064,"0.188","0.188",1
United Kingdom,Mobile,4474066,"0.188","0.188",1
United Kingdom,Mobile,4474067,"0.188","0.188",1
United Kingdom,Mobile,4474068,"0.188","0.188",1
United Kingdom,Mobile,4474069,"0.188","0.188",1
United Kingdom,Mobile,4474080,"0.188","0.188",1
United Kingdom,Mobile,4474081,"0.188","0.188",1
United Kingdom,Mobile,4474082,"0.188","0.188",1
United Kingdom,Mobile,4474088,"0.188","0.188",1
United Kingdom,Mobile,4474089,"0.188","0.188",1
United Kingdom,Mobile,4474171,"0.188","0.188",1
United Kingdom,Mobile,4474176,"0.188","0.188",1
United Kingdom,Mobile,4474177,"0.188","0.188",1
United Kingdom,Mobile,4474178,"0.188","0.188",1
United Kingdom,Mobile,4474182,"0.188","0.188",1
United Kingdom,Mobile,4474184,"0.188","0.188",1
United Kingdom,Mobile,4474186,"0.188","0.188",1
United Kingdom,Mobile,4474187,"0.188","0.188",1
United Kingdom,Mobile,4474188,"0.188","0.188",1
United Kingdom,Mobile,4474189,"0.188","0.188",1
United Kingdom,Mobile,4474411,"0.188","0.188",1
United Kingdom,Mobile,4474413,"0.188","0.188",1
United States,Toll Free,1881,"0.012","0.012",1
United States,Toll Free,1882,"0.012","0.012",1
United States,Toll Free,1844,"0.012","0.012",1
United States,Toll Free,1888,"0.012","0.012",1
United States,Toll Free,1833,"0.012","0.012",1
United States,Landline,1,"0.016","0.016",1
United States,Toll Free,1800,"0.012","0.012",1
United States,Toll Free,1822,"0.012","0.012",1
United States,Alaska,1907,"0.052","0.052",1
United States,Hawaii,1808,"0.018","0.018",1
United States,Virgin Islands,1340,"0.034","0.034",1
United States,Toll Free,1855,"0.012","0.012",1
United States,Toll Free,1866,"0.012","0.012",1
United States,Toll Free,1877,"0.012","0.012",1
United States,Toll Free,1880,"0.012","0.012",1
Uruguay,Antel Mobile,59898,"0.195","0.195",1
